,Number of data used,Random_Seed,Iteration,Num_Experiments,Target_Measurements,Target_IterBest,Target_CumBest,Initial_Data
185,15,1337,5,6,[7.721956506802721],7.721956506802721,74.04081632653062,6.0
186,15,1337,6,7,[5.051020408163265],5.051020408163265,74.04081632653062,6.0
187,15,1337,7,8,[55.42857142857143],55.42857142857143,74.04081632653062,6.0
188,15,1337,8,9,[6.040816326530612],6.040816326530612,74.04081632653062,6.0
189,15,1337,9,10,[30.42857142857143],30.42857142857143,74.04081632653062,6.0
190,15,1337,10,11,[82.26530612244899],82.26530612244899,82.26530612244899,6.0
191,15,1337,11,12,[11.326530612244898],11.326530612244898,82.26530612244899,6.0
192,15,1337,12,13,[7.312925170068027],7.312925170068027,82.26530612244899,6.0
193,15,1337,13,14,[5.981632653061224],5.981632653061224,82.26530612244899,6.0
194,15,1337,14,15,[98.0689655172414],98.0689655172414,98.0689655172414,6.0
195,15,1337,15,16,[82.55102040816327],82.55102040816327,98.0689655172414,6.0
196,15,1337,16,17,[76.13793103448276],76.13793103448276,98.0689655172414,6.0
197,15,1337,17,18,[7.892478153061225],7.892478153061225,98.0689655172414,6.0
198,15,1337,18,19,[4.285714285714286],4.285714285714286,98.0689655172414,6.0
199,15,1337,19,20,[10.903127484693877],10.903127484693877,98.0689655172414,6.0
200,15,1337,20,21,[4.945123199999999],4.945123199999999,98.0689655172414,6.0
201,15,1337,21,22,[42.02040816326531],42.02040816326531,98.0689655172414,6.0
202,15,1337,22,23,[10.70469798657718],10.70469798657718,98.0689655172414,6.0
203,15,1337,23,24,[84.55172413793103],84.55172413793103,98.0689655172414,6.0
204,15,1337,24,25,[70.89816346938775],70.89816346938775,98.0689655172414,6.0
205,15,1337,25,26,[10.341296928327644],10.341296928327644,98.0689655172414,6.0
206,15,1337,26,27,[34.69387755102041],34.69387755102041,98.0689655172414,6.0
207,15,1337,27,28,[24.816326530612244],24.816326530612244,98.0689655172414,6.0
208,15,1337,28,29,[4.2705510061224485],4.2705510061224485,98.0689655172414,6.0
209,15,1337,29,30,[3.127551020408163],3.127551020408163,98.0689655172414,6.0
210,15,1337,0,1,[3.775510204081632],3.775510204081632,3.775510204081632,7.0
211,15,1337,1,2,[0.5514285714285714],0.5514285714285714,3.775510204081632,7.0
212,15,1337,2,3,[1.5204081632653061],1.5204081632653061,3.775510204081632,7.0
213,15,1337,3,4,[74.04081632653062],74.04081632653062,74.04081632653062,7.0
214,15,1337,4,5,[16.908163265306122],16.908163265306122,74.04081632653062,7.0
215,15,1337,5,6,[6.040816326530612],6.040816326530612,74.04081632653062,7.0
216,15,1337,6,7,[5.051020408163265],5.051020408163265,74.04081632653062,7.0
217,15,1337,7,8,[8.908163265306124],8.908163265306124,74.04081632653062,7.0
218,15,1337,8,9,[7.312925170068027],7.312925170068027,74.04081632653062,7.0
219,15,1337,9,10,[55.42857142857143],55.42857142857143,74.04081632653062,7.0
220,15,1337,10,11,[82.26530612244899],82.26530612244899,82.26530612244899,7.0
221,15,1337,11,12,[24.816326530612244],24.816326530612244,82.26530612244899,7.0
222,15,1337,12,13,[11.326530612244898],11.326530612244898,82.26530612244899,7.0
223,15,1337,13,14,[5.981632653061224],5.981632653061224,82.26530612244899,7.0
224,15,1337,14,15,[98.0689655172414],98.0689655172414,98.0689655172414,7.0
225,15,1337,15,16,[8.539128850340136],8.539128850340136,98.0689655172414,7.0
226,15,1337,16,17,[76.13793103448276],76.13793103448276,98.0689655172414,7.0
227,15,1337,17,18,[48.755102040816325],48.755102040816325,98.0689655172414,7.0
228,15,1337,18,19,[4.285714285714286],4.285714285714286,98.0689655172414,7.0
229,15,1337,19,20,[7.892478153061225],7.892478153061225,98.0689655172414,7.0
230,15,1337,20,21,[84.55172413793103],84.55172413793103,98.0689655172414,7.0
231,15,1337,21,22,[82.55102040816327],82.55102040816327,98.0689655172414,7.0
232,15,1337,22,23,[4.802678169387755],4.802678169387755,98.0689655172414,7.0
233,15,1337,23,24,[10.838926174496644],10.838926174496644,98.0689655172414,7.0
234,15,1337,24,25,[57.416732918367344],57.416732918367344,98.0689655172414,7.0
235,15,1337,25,26,[10.341296928327644],10.341296928327644,98.0689655172414,7.0
236,15,1337,26,27,[34.69387755102041],34.69387755102041,98.0689655172414,7.0
237,15,1337,27,28,[3.0470889653061226],3.0470889653061226,98.0689655172414,7.0
238,15,1337,28,29,[3.127551020408163],3.127551020408163,98.0689655172414,7.0
239,15,1337,29,30,[70.89816346938775],70.89816346938775,98.0689655172414,7.0
240,15,1337,0,1,[7.312925170068027],7.312925170068027,7.312925170068027,8.0
241,15,1337,1,2,[5.816326530612245],5.816326530612245,7.312925170068027,8.0
242,15,1337,2,3,[11.326530612244898],11.326530612244898,11.326530612244898,8.0
243,15,1337,3,4,[16.908163265306122],16.908163265306122,16.908163265306122,8.0
244,15,1337,4,5,[55.42857142857143],55.42857142857143,55.42857142857143,8.0
245,15,1337,5,6,[0.5514285714285714],0.5514285714285714,55.42857142857143,8.0
246,15,1337,6,7,[3.775510204081632],3.775510204081632,55.42857142857143,8.0
247,15,1337,7,8,[84.89795918367348],84.89795918367348,84.89795918367348,8.0
248,15,1337,8,9,[8.908163265306124],8.908163265306124,84.89795918367348,8.0
249,15,1337,9,10,[24.816326530612244],24.816326530612244,84.89795918367348,8.0
250,15,1337,10,11,[74.04081632653062],74.04081632653062,84.89795918367348,8.0
251,15,1337,11,12,[5.051020408163265],5.051020408163265,84.89795918367348,8.0
252,15,1337,12,13,[1.5204081632653061],1.5204081632653061,84.89795918367348,8.0
253,15,1337,13,14,[5.981632653061224],5.981632653061224,84.89795918367348,8.0
254,15,1337,14,15,[98.0689655172414],98.0689655172414,98.0689655172414,8.0
255,15,1337,15,16,[82.55102040816327],82.55102040816327,98.0689655172414,8.0
256,15,1337,16,17,[76.13793103448276],76.13793103448276,98.0689655172414,8.0
257,15,1337,17,18,[48.755102040816325],48.755102040816325,98.0689655172414,8.0
258,15,1337,18,19,[7.892478153061225],7.892478153061225,98.0689655172414,8.0
259,15,1337,19,20,[4.285714285714286],4.285714285714286,98.0689655172414,8.0
260,15,1337,20,21,[13.000219454081632],13.000219454081632,98.0689655172414,8.0
261,15,1337,21,22,[84.55172413793103],84.55172413793103,98.0689655172414,8.0
262,15,1337,22,23,[10.503355704697986],10.503355704697986,98.0689655172414,8.0
263,15,1337,23,24,[4.802678169387755],4.802678169387755,98.0689655172414,8.0
264,15,1337,24,25,[90.0689655172414],90.0689655172414,98.0689655172414,8.0
265,15,1337,25,26,[34.69387755102041],34.69387755102041,98.0689655172414,8.0
266,15,1337,26,27,[10.341296928327644],10.341296928327644,98.0689655172414,8.0
267,15,1337,27,28,[57.416732918367344],57.416732918367344,98.0689655172414,8.0
268,15,1337,28,29,[4.730210224489796],4.730210224489796,98.0689655172414,8.0
269,15,1337,29,30,[70.89816346938775],70.89816346938775,98.0689655172414,8.0
270,15,1337,0,1,[4.285714285714286],4.285714285714286,4.285714285714286,9.0
271,15,1337,1,2,[11.326530612244898],11.326530612244898,11.326530612244898,9.0
272,15,1337,2,3,[0.5514285714285714],0.5514285714285714,11.326530612244898,9.0
273,15,1337,3,4,[16.908163265306122],16.908163265306122,16.908163265306122,9.0
274,15,1337,4,5,[24.816326530612244],24.816326530612244,24.816326530612244,9.0
275,15,1337,5,6,[98.0689655172414],98.0689655172414,98.0689655172414,9.0
276,15,1337,6,7,[10.234899328859061],10.234899328859061,98.0689655172414,9.0
277,15,1337,7,8,[55.42857142857143],55.42857142857143,98.0689655172414,9.0
278,15,1337,8,9,[5.051020408163265],5.051020408163265,98.0689655172414,9.0
279,15,1337,9,10,[76.13793103448276],76.13793103448276,98.0689655172414,9.0
280,15,1337,10,11,[74.04081632653062],74.04081632653062,98.0689655172414,9.0
281,15,1337,11,12,[8.908163265306124],8.908163265306124,98.0689655172414,9.0
282,15,1337,12,13,[1.5204081632653061],1.5204081632653061,98.0689655172414,9.0
283,15,1337,13,14,[5.981632653061224],5.981632653061224,98.0689655172414,9.0
284,15,1337,14,15,[82.26530612244899],82.26530612244899,98.0689655172414,9.0
285,15,1337,15,16,[7.312925170068027],7.312925170068027,98.0689655172414,9.0
286,15,1337,16,17,[48.755102040816325],48.755102040816325,98.0689655172414,9.0
287,15,1337,17,18,[82.55102040816327],82.55102040816327,98.0689655172414,9.0
288,15,1337,18,19,[3.775510204081632],3.775510204081632,98.0689655172414,9.0
289,15,1337,19,20,[6.040816326530612],6.040816326530612,98.0689655172414,9.0
290,15,1337,20,21,[57.416732918367344],57.416732918367344,98.0689655172414,9.0
291,15,1337,21,22,[84.55172413793103],84.55172413793103,98.0689655172414,9.0
292,15,1337,22,23,[12.600539841836735],12.600539841836735,98.0689655172414,9.0
293,15,1337,23,24,[4.945123199999999],4.945123199999999,98.0689655172414,9.0
294,15,1337,24,25,[10.341296928327644],10.341296928327644,98.0689655172414,9.0
295,15,1337,25,26,[87.3469387755102],87.3469387755102,98.0689655172414,9.0
296,15,1337,26,27,[4.2705510061224485],4.2705510061224485,98.0689655172414,9.0
297,15,1337,27,28,[48.42857142857143],48.42857142857143,98.0689655172414,9.0
298,15,1337,28,29,[70.89816346938775],70.89816346938775,98.0689655172414,9.0
299,15,1337,29,30,[8.539128850340136],8.539128850340136,98.0689655172414,9.0
0,30,1337,0,1,[0.5514285714285714],0.5514285714285714,0.5514285714285714,0.0
1,30,1337,1,2,[5.816326530612245],5.816326530612245,5.816326530612245,0.0
2,30,1337,2,3,[16.510204081632654],16.510204081632654,16.510204081632654,0.0
3,30,1337,3,4,[3.775510204081632],3.775510204081632,16.510204081632654,0.0
4,30,1337,4,5,[24.816326530612244],24.816326530612244,24.816326530612244,0.0
5,30,1337,5,6,[7.312925170068027],7.312925170068027,24.816326530612244,0.0
6,30,1337,6,7,[5.051020408163265],5.051020408163265,24.816326530612244,0.0
7,30,1337,7,8,[55.42857142857143],55.42857142857143,55.42857142857143,0.0
8,30,1337,8,9,[72.83892597959183],72.83892597959183,72.83892597959183,0.0
9,30,1337,9,10,[11.326530612244898],11.326530612244898,72.83892597959183,0.0
10,30,1337,10,11,[1.5204081632653061],1.5204081632653061,72.83892597959183,0.0
11,30,1337,11,12,[74.04081632653062],74.04081632653062,74.04081632653062,0.0
12,30,1337,12,13,[8.908163265306124],8.908163265306124,74.04081632653062,0.0
13,30,1337,13,14,[5.981632653061224],5.981632653061224,74.04081632653062,0.0
14,30,1337,14,15,[76.13793103448276],76.13793103448276,76.13793103448276,0.0
15,30,1337,15,16,[8.539128850340136],8.539128850340136,76.13793103448276,0.0
16,30,1337,16,17,[98.0689655172414],98.0689655172414,98.0689655172414,0.0
17,30,1337,17,18,[82.26530612244899],82.26530612244899,98.0689655172414,0.0
18,30,1337,18,19,[4.285714285714286],4.285714285714286,98.0689655172414,0.0
19,30,1337,19,20,[48.755102040816325],48.755102040816325,98.0689655172414,0.0
20,30,1337,20,21,[103.9358270612245],103.9358270612245,103.9358270612245,0.0
21,30,1337,21,22,[7.892478153061225],7.892478153061225,103.9358270612245,0.0
22,30,1337,22,23,[16.18877551020408],16.18877551020408,103.9358270612245,0.0
23,30,1337,23,24,[4.802678169387755],4.802678169387755,103.9358270612245,0.0
24,30,1337,24,25,[47.40461945918367],47.40461945918367,103.9358270612245,0.0
25,30,1337,25,26,[19.234065586734694],19.234065586734694,103.9358270612245,0.0
26,30,1337,26,27,[12.114967959183673],12.114967959183673,103.9358270612245,0.0
27,30,1337,27,28,[6.5147703346938775],6.5147703346938775,103.9358270612245,0.0
28,30,1337,28,29,[85.96770512244898],85.96770512244898,103.9358270612245,0.0
29,30,1337,29,30,[84.55172413793103],84.55172413793103,103.9358270612245,0.0
30,30,1337,0,1,[0.5514285714285714],0.5514285714285714,0.5514285714285714,1.0
31,30,1337,1,2,[5.816326530612245],5.816326530612245,5.816326530612245,1.0
32,30,1337,2,3,[16.510204081632654],16.510204081632654,16.510204081632654,1.0
33,30,1337,3,4,[3.127551020408163],3.127551020408163,16.510204081632654,1.0
34,30,1337,4,5,[24.816326530612244],24.816326530612244,24.816326530612244,1.0
35,30,1337,5,6,[3.775510204081632],3.775510204081632,24.816326530612244,1.0
36,30,1337,6,7,[7.312925170068027],7.312925170068027,24.816326530612244,1.0
37,30,1337,7,8,[55.42857142857143],55.42857142857143,55.42857142857143,1.0
38,30,1337,8,9,[76.13793103448276],76.13793103448276,76.13793103448276,1.0
39,30,1337,9,10,[48.42857142857143],48.42857142857143,76.13793103448276,1.0
40,30,1337,10,11,[8.908163265306124],8.908163265306124,76.13793103448276,1.0
41,30,1337,11,12,[1.5204081632653061],1.5204081632653061,76.13793103448276,1.0
42,30,1337,12,13,[5.051020408163265],5.051020408163265,76.13793103448276,1.0
43,30,1337,13,14,[5.981632653061224],5.981632653061224,76.13793103448276,1.0
44,30,1337,14,15,[98.0689655172414],98.0689655172414,98.0689655172414,1.0
45,30,1337,15,16,[8.539128850340136],8.539128850340136,98.0689655172414,1.0
46,30,1337,16,17,[82.26530612244899],82.26530612244899,98.0689655172414,1.0
47,30,1337,17,18,[103.9358270612245],103.9358270612245,103.9358270612245,1.0
48,30,1337,18,19,[4.285714285714286],4.285714285714286,103.9358270612245,1.0
49,30,1337,19,20,[48.755102040816325],48.755102040816325,103.9358270612245,1.0
50,30,1337,20,21,[47.40461945918367],47.40461945918367,103.9358270612245,1.0
51,30,1337,21,22,[82.55102040816327],82.55102040816327,103.9358270612245,1.0
52,30,1337,22,23,[4.802678169387755],4.802678169387755,103.9358270612245,1.0
53,30,1337,23,24,[7.892478153061225],7.892478153061225,103.9358270612245,1.0
54,30,1337,24,25,[19.234065586734694],19.234065586734694,103.9358270612245,1.0
55,30,1337,25,26,[12.114967959183673],12.114967959183673,103.9358270612245,1.0
56,30,1337,26,27,[6.5147703346938775],6.5147703346938775,103.9358270612245,1.0
57,30,1337,27,28,[85.96770512244898],85.96770512244898,103.9358270612245,1.0
58,30,1337,28,29,[40.54376669387756],40.54376669387756,103.9358270612245,1.0
59,30,1337,29,30,[34.69387755102041],34.69387755102041,103.9358270612245,1.0
60,30,1337,0,1,[5.981632653061224],5.981632653061224,5.981632653061224,2.0
61,30,1337,1,2,[0.5514285714285714],0.5514285714285714,5.981632653061224,2.0
62,30,1337,2,3,[98.0689655172414],98.0689655172414,98.0689655172414,2.0
63,30,1337,3,4,[16.510204081632654],16.510204081632654,98.0689655172414,2.0
64,30,1337,4,5,[3.127551020408163],3.127551020408163,98.0689655172414,2.0
65,30,1337,5,6,[3.775510204081632],3.775510204081632,98.0689655172414,2.0
66,30,1337,6,7,[7.312925170068027],7.312925170068027,98.0689655172414,2.0
67,30,1337,7,8,[24.816326530612244],24.816326530612244,98.0689655172414,2.0
68,30,1337,8,9,[10.503355704697986],10.503355704697986,98.0689655172414,2.0
69,30,1337,9,10,[55.42857142857143],55.42857142857143,98.0689655172414,2.0
70,30,1337,10,11,[48.42857142857143],48.42857142857143,98.0689655172414,2.0
71,30,1337,11,12,[1.5204081632653061],1.5204081632653061,98.0689655172414,2.0
72,30,1337,12,13,[8.908163265306124],8.908163265306124,98.0689655172414,2.0
73,30,1337,13,14,[4.945123199999999],4.945123199999999,98.0689655172414,2.0
74,30,1337,14,15,[76.13793103448276],76.13793103448276,98.0689655172414,2.0
75,30,1337,15,16,[5.051020408163265],5.051020408163265,98.0689655172414,2.0
76,30,1337,16,17,[48.755102040816325],48.755102040816325,98.0689655172414,2.0
77,30,1337,17,18,[16.18877551020408],16.18877551020408,98.0689655172414,2.0
78,30,1337,18,19,[4.285714285714286],4.285714285714286,98.0689655172414,2.0
79,30,1337,19,20,[12.600539841836735],12.600539841836735,98.0689655172414,2.0
80,30,1337,20,21,[5.73469387755102],5.73469387755102,98.0689655172414,2.0
81,30,1337,21,22,[82.26530612244899],82.26530612244899,98.0689655172414,2.0
82,30,1337,22,23,[72.83892597959183],72.83892597959183,98.0689655172414,2.0
83,30,1337,23,24,[87.3469387755102],87.3469387755102,98.0689655172414,2.0
84,30,1337,24,25,[4.2705510061224485],4.2705510061224485,98.0689655172414,2.0
85,30,1337,25,26,[8.539128850340136],8.539128850340136,98.0689655172414,2.0
86,30,1337,26,27,[82.55102040816327],82.55102040816327,98.0689655172414,2.0
87,30,1337,27,28,[84.55172413793103],84.55172413793103,98.0689655172414,2.0
88,30,1337,28,29,[89.96551724137932],89.96551724137932,98.0689655172414,2.0
89,30,1337,29,30,[11.326530612244898],11.326530612244898,98.0689655172414,2.0
90,30,1337,0,1,[5.981632653061224],5.981632653061224,5.981632653061224,3.0
91,30,1337,1,2,[55.42857142857143],55.42857142857143,55.42857142857143,3.0
92,30,1337,2,3,[0.5514285714285714],0.5514285714285714,55.42857142857143,3.0
93,30,1337,3,4,[5.051020408163265],5.051020408163265,55.42857142857143,3.0
94,30,1337,4,5,[16.510204081632654],16.510204081632654,55.42857142857143,3.0
95,30,1337,5,6,[8.908163265306124],8.908163265306124,55.42857142857143,3.0
96,30,1337,6,7,[3.775510204081632],3.775510204081632,55.42857142857143,3.0
97,30,1337,7,8,[1.5204081632653061],1.5204081632653061,55.42857142857143,3.0
98,30,1337,8,9,[7.312925170068027],7.312925170068027,55.42857142857143,3.0
99,30,1337,9,10,[74.04081632653062],74.04081632653062,74.04081632653062,3.0
100,30,1337,10,11,[98.0689655172414],98.0689655172414,98.0689655172414,3.0
101,30,1337,11,12,[24.816326530612244],24.816326530612244,98.0689655172414,3.0
102,30,1337,12,13,[11.326530612244898],11.326530612244898,98.0689655172414,3.0
103,30,1337,13,14,[6.040816326530612],6.040816326530612,98.0689655172414,3.0
104,30,1337,14,15,[76.13793103448276],76.13793103448276,98.0689655172414,3.0
105,30,1337,15,16,[8.539128850340136],8.539128850340136,98.0689655172414,3.0
106,30,1337,16,17,[82.26530612244899],82.26530612244899,98.0689655172414,3.0
107,30,1337,17,18,[48.755102040816325],48.755102040816325,98.0689655172414,3.0
108,30,1337,18,19,[82.55102040816327],82.55102040816327,98.0689655172414,3.0
109,30,1337,19,20,[4.285714285714286],4.285714285714286,98.0689655172414,3.0
110,30,1337,20,21,[7.892478153061225],7.892478153061225,98.0689655172414,3.0
111,30,1337,21,22,[4.802678169387755],4.802678169387755,98.0689655172414,3.0
112,30,1337,22,23,[84.55172413793103],84.55172413793103,98.0689655172414,3.0
113,30,1337,23,24,[10.838926174496644],10.838926174496644,98.0689655172414,3.0
114,30,1337,24,25,[57.416732918367344],57.416732918367344,98.0689655172414,3.0
115,30,1337,25,26,[34.69387755102041],34.69387755102041,98.0689655172414,3.0
116,30,1337,26,27,[10.341296928327644],10.341296928327644,98.0689655172414,3.0
117,30,1337,27,28,[3.0470889653061226],3.0470889653061226,98.0689655172414,3.0
118,30,1337,28,29,[3.127551020408163],3.127551020408163,98.0689655172414,3.0
119,30,1337,29,30,[70.89816346938775],70.89816346938775,98.0689655172414,3.0
120,30,1337,0,1,[0.5514285714285714],0.5514285714285714,0.5514285714285714,4.0
121,30,1337,1,2,[5.816326530612245],5.816326530612245,5.816326530612245,4.0
122,30,1337,2,3,[16.510204081632654],16.510204081632654,16.510204081632654,4.0
123,30,1337,3,4,[3.775510204081632],3.775510204081632,16.510204081632654,4.0
124,30,1337,4,5,[24.816326530612244],24.816326530612244,24.816326530612244,4.0
125,30,1337,5,6,[7.312925170068027],7.312925170068027,24.816326530612244,4.0
126,30,1337,6,7,[84.55172413793103],84.55172413793103,84.55172413793103,4.0
127,30,1337,7,8,[5.051020408163265],5.051020408163265,84.55172413793103,4.0
128,30,1337,8,9,[10.341296928327644],10.341296928327644,84.55172413793103,4.0
129,30,1337,9,10,[11.326530612244898],11.326530612244898,84.55172413793103,4.0
130,30,1337,10,11,[76.13793103448276],76.13793103448276,84.55172413793103,4.0
131,30,1337,11,12,[1.5204081632653061],1.5204081632653061,84.55172413793103,4.0
132,30,1337,12,13,[74.04081632653062],74.04081632653062,84.55172413793103,4.0
133,30,1337,13,14,[4.2705510061224485],4.2705510061224485,84.55172413793103,4.0
134,30,1337,14,15,[8.908163265306124],8.908163265306124,84.55172413793103,4.0
135,30,1337,15,16,[98.0689655172414],98.0689655172414,98.0689655172414,4.0
136,30,1337,16,17,[55.42857142857143],55.42857142857143,98.0689655172414,4.0
137,30,1337,17,18,[82.26530612244899],82.26530612244899,98.0689655172414,4.0
138,30,1337,18,19,[4.285714285714286],4.285714285714286,98.0689655172414,4.0
139,30,1337,19,20,[7.892478153061225],7.892478153061225,98.0689655172414,4.0
140,30,1337,20,21,[103.9358270612245],103.9358270612245,103.9358270612245,4.0
141,30,1337,21,22,[48.755102040816325],48.755102040816325,103.9358270612245,4.0
142,30,1337,22,23,[82.55102040816327],82.55102040816327,103.9358270612245,4.0
143,30,1337,23,24,[10.903127484693877],10.903127484693877,103.9358270612245,4.0
144,30,1337,24,25,[47.40461945918367],47.40461945918367,103.9358270612245,4.0
145,30,1337,25,26,[19.234065586734694],19.234065586734694,103.9358270612245,4.0
146,30,1337,26,27,[12.114967959183673],12.114967959183673,103.9358270612245,4.0
147,30,1337,27,28,[6.5147703346938775],6.5147703346938775,103.9358270612245,4.0
148,30,1337,28,29,[85.96770512244898],85.96770512244898,103.9358270612245,4.0
149,30,1337,29,30,[5.981632653061224],5.981632653061224,103.9358270612245,4.0
150,30,1337,0,1,[16.510204081632654],16.510204081632654,16.510204081632654,5.0
151,30,1337,1,2,[0.5514285714285714],0.5514285714285714,16.510204081632654,5.0
152,30,1337,2,3,[5.816326530612245],5.816326530612245,16.510204081632654,5.0
153,30,1337,3,4,[48.42857142857143],48.42857142857143,48.42857142857143,5.0
154,30,1337,4,5,[24.816326530612244],24.816326530612244,48.42857142857143,5.0
155,30,1337,5,6,[3.775510204081632],3.775510204081632,48.42857142857143,5.0
156,30,1337,6,7,[98.0689655172414],98.0689655172414,98.0689655172414,5.0
157,30,1337,7,8,[55.42857142857143],55.42857142857143,98.0689655172414,5.0
158,30,1337,8,9,[5.051020408163265],5.051020408163265,98.0689655172414,5.0
159,30,1337,9,10,[82.26530612244899],82.26530612244899,98.0689655172414,5.0
160,30,1337,10,11,[8.908163265306124],8.908163265306124,98.0689655172414,5.0
161,30,1337,11,12,[1.5204081632653061],1.5204081632653061,98.0689655172414,5.0
162,30,1337,12,13,[11.326530612244898],11.326530612244898,98.0689655172414,5.0
163,30,1337,13,14,[7.312925170068027],7.312925170068027,98.0689655172414,5.0
164,30,1337,14,15,[76.13793103448276],76.13793103448276,98.0689655172414,5.0
165,30,1337,15,16,[5.981632653061224],5.981632653061224,98.0689655172414,5.0
166,30,1337,16,17,[48.755102040816325],48.755102040816325,98.0689655172414,5.0
167,30,1337,17,18,[89.96551724137932],89.96551724137932,98.0689655172414,5.0
168,30,1337,18,19,[7.892478153061225],7.892478153061225,98.0689655172414,5.0
169,30,1337,19,20,[82.55102040816327],82.55102040816327,98.0689655172414,5.0
170,30,1337,20,21,[13.000219454081632],13.000219454081632,98.0689655172414,5.0
171,30,1337,21,22,[4.285714285714286],4.285714285714286,98.0689655172414,5.0
172,30,1337,22,23,[84.55172413793103],84.55172413793103,98.0689655172414,5.0
173,30,1337,23,24,[10.503355704697986],10.503355704697986,98.0689655172414,5.0
174,30,1337,24,25,[4.802678169387755],4.802678169387755,98.0689655172414,5.0
175,30,1337,25,26,[34.69387755102041],34.69387755102041,98.0689655172414,5.0
176,30,1337,26,27,[10.341296928327644],10.341296928327644,98.0689655172414,5.0
177,30,1337,27,28,[57.416732918367344],57.416732918367344,98.0689655172414,5.0
178,30,1337,28,29,[4.730210224489796],4.730210224489796,98.0689655172414,5.0
179,30,1337,29,30,[70.89816346938775],70.89816346938775,98.0689655172414,5.0
180,30,1337,0,1,[1.5204081632653061],1.5204081632653061,1.5204081632653061,6.0
181,30,1337,1,2,[4.285714285714286],4.285714285714286,4.285714285714286,6.0
182,30,1337,2,3,[16.510204081632654],16.510204081632654,16.510204081632654,6.0
183,30,1337,3,4,[0.5514285714285714],0.5514285714285714,16.510204081632654,6.0
184,30,1337,4,5,[3.127551020408163],3.127551020408163,16.510204081632654,6.0
185,30,1337,5,6,[6.040816326530612],6.040816326530612,16.510204081632654,6.0
186,30,1337,6,7,[89.96551724137932],89.96551724137932,89.96551724137932,6.0
187,30,1337,7,8,[55.42857142857143],55.42857142857143,89.96551724137932,6.0
188,30,1337,8,9,[7.312925170068027],7.312925170068027,89.96551724137932,6.0
189,30,1337,9,10,[24.816326530612244],24.816326530612244,89.96551724137932,6.0
190,30,1337,10,11,[12.653061224489797],12.653061224489797,89.96551724137932,6.0
191,30,1337,11,12,[8.908163265306124],8.908163265306124,89.96551724137932,6.0
192,30,1337,12,13,[76.13793103448276],76.13793103448276,89.96551724137932,6.0
193,30,1337,13,14,[5.981632653061224],5.981632653061224,89.96551724137932,6.0
194,30,1337,14,15,[98.0689655172414],98.0689655172414,98.0689655172414,6.0
195,30,1337,15,16,[3.775510204081632],3.775510204081632,98.0689655172414,6.0
196,30,1337,16,17,[16.683673469387756],16.683673469387756,98.0689655172414,6.0
197,30,1337,17,18,[103.9358270612245],103.9358270612245,103.9358270612245,6.0
198,30,1337,18,19,[16.18877551020408],16.18877551020408,103.9358270612245,6.0
199,30,1337,19,20,[7.892478153061225],7.892478153061225,103.9358270612245,6.0
200,30,1337,20,21,[47.40461945918367],47.40461945918367,103.9358270612245,6.0
201,30,1337,21,22,[48.755102040816325],48.755102040816325,103.9358270612245,6.0
202,30,1337,22,23,[48.42857142857143],48.42857142857143,103.9358270612245,6.0
203,30,1337,23,24,[4.945123199999999],4.945123199999999,103.9358270612245,6.0
204,30,1337,24,25,[19.234065586734694],19.234065586734694,103.9358270612245,6.0
205,30,1337,25,26,[12.114967959183673],12.114967959183673,103.9358270612245,6.0
206,30,1337,26,27,[6.5147703346938775],6.5147703346938775,103.9358270612245,6.0
207,30,1337,27,28,[85.96770512244898],85.96770512244898,103.9358270612245,6.0
208,30,1337,28,29,[40.54376669387756],40.54376669387756,103.9358270612245,6.0
209,30,1337,29,30,[72.83892597959183],72.83892597959183,103.9358270612245,6.0
210,30,1337,0,1,[77.55102040816327],77.55102040816327,77.55102040816327,7.0
211,30,1337,1,2,[0.5514285714285714],0.5514285714285714,77.55102040816327,7.0
212,30,1337,2,3,[5.816326530612245],5.816326530612245,77.55102040816327,7.0
213,30,1337,3,4,[16.908163265306122],16.908163265306122,77.55102040816327,7.0
214,30,1337,4,5,[24.816326530612244],24.816326530612244,77.55102040816327,7.0
215,30,1337,5,6,[3.127551020408163],3.127551020408163,77.55102040816327,7.0
216,30,1337,6,7,[3.775510204081632],3.775510204081632,77.55102040816327,7.0
217,30,1337,7,8,[82.26530612244899],82.26530612244899,82.26530612244899,7.0
218,30,1337,8,9,[55.42857142857143],55.42857142857143,82.26530612244899,7.0
219,30,1337,9,10,[12.653061224489797],12.653061224489797,82.26530612244899,7.0
220,30,1337,10,11,[7.312925170068027],7.312925170068027,82.26530612244899,7.0
221,30,1337,11,12,[76.13793103448276],76.13793103448276,82.26530612244899,7.0
222,30,1337,12,13,[1.5204081632653061],1.5204081632653061,82.26530612244899,7.0
223,30,1337,13,14,[10.341296928327644],10.341296928327644,82.26530612244899,7.0
224,30,1337,14,15,[98.0689655172414],98.0689655172414,98.0689655172414,7.0
225,30,1337,15,16,[5.981632653061224],5.981632653061224,98.0689655172414,7.0
226,30,1337,16,17,[8.908163265306124],8.908163265306124,98.0689655172414,7.0
227,30,1337,17,18,[48.755102040816325],48.755102040816325,98.0689655172414,7.0
228,30,1337,18,19,[48.42857142857143],48.42857142857143,98.0689655172414,7.0
229,30,1337,19,20,[82.55102040816327],82.55102040816327,98.0689655172414,7.0
230,30,1337,20,21,[72.83892597959183],72.83892597959183,98.0689655172414,7.0
